ID,Register,IDLEGAL,NOMBRE,APELLIDO,GENERO,NACIMIENTO,STATUS,Parent
34641,02/10/2015,1051492229,JOSE ,AGREDA ,1,04/26/1956,1,11741
34642,02/10/2015,3052959285,ANDREA ,PEREZ,0,03/11/1971,1,6410
34643,02/10/2015,1511014256,JOSE ,TOP,0,10/01/1954,1,10801
34644,02/10/2015,7677956120,MARIO ,VERA ACEVEDO ,0,10/05/1975,1,22853
34645,02/10/2015,419445432,JORGE ,RINCON,1,01/07/1990,1,23481
34646,02/10/2015,6088925478,FREDY ,SANABRIA,0,01/07/1971,1,30947
34647,02/10/2015,7248379797,GUSTAVO ,PINZÀN,0,10/04/1980,2,28104
34648,02/10/2015,951433162,JOSE LEONEL,HERNANDEZ,0,07/13/1967,1,2091
34649,02/10/2015,5294618647,DIEGO ,FONSECA,0,03/10/1959,1,10858
34650,02/10/2015,2642470113,MILENA ,GOMEZ ,0,07/18/1950,1,6922
34651,02/10/2015,2375696922,RUBEN DARIO,SANCHEZ,1,04/28/1965,2,24108
34652,02/10/2015,928801416,MARTA ,BARRERA,0,08/29/1944,1,11505
34653,02/10/2015,1779123935,FERNANDO ,PEREZ TORRES,1,09/30/1975,1,10344
34654,02/10/2015,4511200279,JUAN ,MORENO,0,06/27/1989,1,3841
34655,02/10/2015,701937020,DIEGO ,ALFONSO,0,10/02/1966,1,12128
34656,02/10/2015,8622792488,PABLO ,TOBAR,0,01/18/1964,1,2004
34657,02/10/2015,1090833225,FABIO ENRIQUE ,APONTE GIL ,1,03/22/1979,1,1123
34658,02/10/2015,3548000971,CRISTIAN ,PICO,0,10/06/1995,1,32009
34659,02/10/2015,1423459341,PEDRO YAHIR,RODRIGUEZ,1,03/22/1988,1,20442
34660,02/10/2015,8590298911,INSTITUCION EDUCATINA,HERNANDEZ,0,07/11/1991,1,33238
34661,02/10/2015,1234422732,ANDRES ,RAMIRES,0,12/02/1996,1,19391
34662,02/11/2015,8059359713,JOSE ,RODRIGUEZ,0,01/16/1946,1,12658
34663,02/11/2015,9979794597,GABRIEL,MARIÑO,1,06/24/1969,1,7427
34664,02/11/2015,7692137178,DEISY ,BUSTAMANTE,0,02/22/1945,1,11521
34665,02/11/2015,2898497974,SEVERO,BORDA GUERRA,0,11/29/1957,1,19293
34666,02/11/2015,9909664412,FERNANDO ,AYALA,1,02/09/1959,1,1430
34667,02/11/2015,4062667751,SARA ,GIL,0,11/22/1947,1,25600
34668,02/11/2015,3227509236,ANGELICA,CHINOME BARRETO,0,08/23/1952,1,28795
34669,02/11/2015,2502580563,OTMAN ,PULIDO ,0,12/14/1992,1,31059
34670,02/11/2015,9803171762,SORA ,MALDONADO,0,06/25/1961,1,2869
34671,02/11/2015,3388766869,MARGOTH,TORRES,2,11/14/1954,1,20791
34672,02/11/2015,9954876801,ROCIO ,HERNANDEZ,0,03/12/1962,1,2808
34673,02/11/2015,8719730551,GIOVANNI ,PACHECO,0,12/27/1942,1,22078
34674,02/11/2015,4951785743,ALEJANDRO ,AMEZQUITA,0,09/08/1948,1,27141
34675,02/11/2015,6212218791,CRISTIAN ,GOMEZ,0,11/28/1965,1,29082
34676,02/11/2015,3777780136,RAFAEL ,GARCIA,0,06/04/1987,1,30387
34677,02/11/2015,2506384187,JUAN SEBASTIAN,GARCIA,1,08/30/1969,1,23643
34678,02/11/2015,3525857154,DANIEL EDUARDO,CARDONA GAONA,1,08/02/1955,1,10512
34679,02/11/2015,9997321983,JOSE,MARTINEZ,1,03/18/1976,2,12075
34680,02/11/2015,9408089061,MARIA ,WILCHES,2,11/07/1945,1,5136
34681,02/11/2015,528700700,ROCIO,ESPINEL,2,12/06/1943,1,21932
34682,02/11/2015,4754767088,FREDI WILSON ,HERRERA,0,01/02/1986,1,29524
34683,02/11/2015,9510632277,RAFAEL GUILLERMO,RANGEL,0,10/23/1967,2,21194
34684,02/11/2015,4972968417,RICARDO,QUINTERO,1,07/29/1976,1,17524
34685,02/11/2015,4351209338,DAVID,VALERO BUSTOS,0,04/02/1963,1,34027
34686,02/12/2015,7598987151,MAURICIO,ORTIZ,1,01/19/1988,2,16986
34687,02/12/2015,3167057106,EDILBERTO,SOTO,1,03/13/1961,1,14070
34688,02/12/2015,691271984,EDWIN ,NIÑO,0,11/04/1987,1,12138
34689,02/12/2015,1453517127,MIGUEL,ARCHILA,1,04/29/1971,1,3643
34690,02/12/2015,5644843396,CARMEN ,SOFIA BERNAL,0,05/02/1966,1,8821
34691,02/12/2015,7391866803,DEISY,PINEDA,2,01/25/1961,1,31864
34692,02/12/2015,1289775494,MAURICIO,SAENZ SOSA,0,03/17/1942,1,3812
34693,02/12/2015,9050963420,MARCO ,FORERO,0,03/07/1969,1,20644
34694,02/12/2015,9616087069,OSCAR ,AGUDELO,0,07/12/1972,2,25394
34695,02/12/2015,5660456364,LILIANA,LUIS FUENTES,0,04/29/1949,1,14065
34696,02/12/2015,6171049118,ALEXIS,RONCANCIO,0,06/25/1955,1,15347
34697,02/12/2015,820210652,CATALINA,MORALES,0,10/09/1966,1,22888
34698,02/12/2015,2214707186,JORGE ,CRISTANCHO,0,10/04/1981,1,22939
34699,02/12/2015,5144268599,LIDA ,NEIRA,0,05/20/1980,1,6633
34700,02/12/2015,5972223192,DANIELA ANDREA ,ESCOBAR ROJAS,2,12/31/1967,1,34309
34701,02/12/2015,9513139677,SONIA,LAZO,0,03/12/1960,1,18967
34702,02/12/2015,3203498219,ADRIANA,MONTAÑA,2,12/31/1957,1,18655
34703,02/13/2015,8346649689,MARTHA CECILIA ,NIÑO,2,09/01/1961,1,26451
34704,02/13/2015,702143664,NIEVES ,VEGA,0,11/22/1974,1,19213
34705,02/13/2015,841972016,CAMILO ,LARGO,0,04/08/1943,1,16258
34706,02/13/2015,8831745744,FABIAN,GONSALEZ,1,11/06/1988,1,32895
34707,02/13/2015,1252035628,JUAN ,GOMEZ,0,06/26/1980,1,10558
34708,02/13/2015,2581645875,ALCIRA ,MORENO,0,09/09/1988,1,4120
34709,02/13/2015,1296513722,CARLOS ANDRES ,FORERO,1,07/28/1962,1,27969
34710,02/13/2015,8174847710,ALEJANDRO ,NARANJO,0,03/15/1975,1,11937
34711,02/13/2015,2890480469,JHON ,SERPA,0,12/01/1995,1,17350
34712,02/13/2015,2936709322,NILSA,RODRIGUEZ,2,09/07/1990,1,22259
34713,02/13/2015,8084136766,MIGUEL ,MARTINEZ,0,11/08/1994,1,32392
34714,02/13/2015,8012910179,ANDRES ,ISIDRO AVENDAÑO,0,09/25/1993,1,27511
34715,02/13/2015,6726858421,GERMAN ,DIEGO HUERTAS,0,12/23/1972,1,30961
34716,02/13/2015,1478236873,MARIA ,INES,0,10/07/1991,1,18132
34717,02/13/2015,3727696253,CARLOS,TORRES,2,12/24/1972,2,23964
34718,02/13/2015,1099537608,DARIO,RINCON,1,10/18/1988,1,23678
34719,02/13/2015,7962548154,GONZALO,MENESES,0,11/20/1959,1,1083
34720,02/13/2015,7727509927,DIANA ELIZABETH ,MOJICA MANRIQUE ,2,06/08/1958,1,19722
34721,02/13/2015,4569366166,LAURA ALEJANDRA ,MARIÑO,0,08/25/1944,1,30558
34722,02/13/2015,4214101651,LUIS ENRIQUE,HERNANDEZ,0,06/21/1993,1,18131
34723,02/13/2015,4073028205,JULIAN ,OJEDA,0,03/14/1969,1,25542
34724,02/14/2015,9233344061,ANDRES,RODRIGUEZ,0,07/28/1950,1,34399
34725,02/14/2015,9643733014,JOSE ,VILLAMIL ,0,05/16/1961,1,12351
34726,02/14/2015,7242096908,YANINA ANABELLA,RONDON,0,05/05/1980,2,26087
34727,02/14/2015,7825980206,BUENAVENTURA,FONSECA,0,08/28/1961,1,20393
34728,02/14/2015,4327658849,SEGUNDO PASTOR,AVENDAÑO,0,06/20/1949,1,20896
34729,02/14/2015,4660653559,VICTOR ,GUIO,0,08/02/1990,1,24075
34730,02/14/2015,2521507492,JAVIER ALBERTO,LOPEZ ARENAS,1,02/21/1945,1,30486
34731,02/14/2015,6349354644,JUAN ,GOMEZ,0,07/14/1992,1,26331
34732,02/14/2015,942580317,JORGE ,DELGADO,0,07/11/1965,2,8432
34733,02/14/2015,2949939662,FRANCISCO ,GRANADOS,0,04/26/1968,1,31249
34734,02/14/2015,2868115319,ORLANDO,LANCHEROS VALBUENA,1,01/19/1949,1,29931
34735,02/14/2015,5687891092,NINFA ,VILLAMIL,2,02/02/1951,1,32284
34736,02/14/2015,161359337,KAREN ,AVENDAÑO,0,02/17/1970,1,3774
34737,02/14/2015,7675308102,ALEJANDRA ,MOYANO,1,01/08/1960,1,22745
34738,02/14/2015,774608679,EDGAR ,BLANCO,0,05/12/1973,1,27915
34739,02/14/2015,9108955312,JOSE ARMANDO,TRUJILLO,0,07/11/1941,1,32609
34740,02/14/2015,8057880210,LUZ DARY ,GARCIA,0,02/22/1954,1,13475
34741,02/14/2015,5864596992,NATALIA ,CHAPARRO,0,05/28/1949,1,33385
34742,02/14/2015,1908534655,JAVIER,PARDO,1,09/06/1953,1,24235
34743,02/14/2015,5779911309,MIGUEL,SUAREZ,0,04/24/1963,1,1360
34744,02/14/2015,5368520332,ALBA ,SOLER,0,07/25/1977,1,24818
34745,02/14/2015,7231388401,NUBIA ,SAAVEDRA,0,04/13/1969,1,19012
34746,02/14/2015,4706794118,JUAN,LESMES,1,09/23/1950,1,5812
34747,02/15/2015,2906294499,SANDRA ,BOHORQUEZ GONZALEZ,0,01/19/1976,1,22779
34748,02/15/2015,2884301468,MARCIA ,DULCEY,0,03/27/1954,1,14084
34749,02/15/2015,2276804949,EDGARDO ,QUINTO,0,10/20/1994,1,28627
34750,02/15/2015,3789451286,CARLOS,RAMIRES,0,05/10/1942,1,9252
34751,02/15/2015,299572583,PATRICIA ,GARCIA,0,01/16/1977,1,16242
34752,02/15/2015,4804297577,ASTRID ,GOMEZ,0,02/18/1943,1,33434
34753,02/15/2015,9781595744,DAVID RONALDO,RINCON,1,01/26/1997,1,3971
34754,02/15/2015,8460230335,NATY,GIL,0,12/31/1962,1,18095
34755,02/15/2015,9179116319,FILIBERTO,GIL ALBA,0,08/19/1958,1,7423
34756,02/15/2015,1740699335,EDUARDO ,REYES,0,01/25/1974,1,2964
34757,02/15/2015,6893689608,VICTOR HERNAN,LOPEZ,1,01/03/1979,1,25870
34758,02/15/2015,1165617906,DIONICIO,PACHECO ACUÑA,2,11/15/1980,1,12742
34759,02/16/2015,7072889024,JULIO ,CESAR ROJAS,0,11/03/1972,1,21430
34760,02/16/2015,6559920633,DANIELA ,CHAPARRO,0,10/22/1983,1,27635
34761,02/16/2015,3373771616,WILLIAM ,DURAN,0,04/11/1947,1,9062
34762,02/16/2015,2379093623,ERIKA ,AMAYA,0,06/24/1973,1,24178
34763,02/16/2015,4971646048,OSCAR ,GUERRERO,0,01/30/1989,1,6817
34764,02/16/2015,5586940612,KARINA ,ECHEVERRY,2,02/08/1960,1,1391
34765,02/16/2015,5972996863,JOSE A. ,SIERRA,0,01/26/1959,1,24848
34766,02/16/2015,7456966679,MARLON ,ACEVEDO,0,03/07/1984,1,28408
34767,02/16/2015,9326350311,ANDRES FELIPE,CRUZ PACHECO,1,12/06/1958,1,22530
34768,02/16/2015,2238356642,MONICA ,NIÑO,0,08/26/1965,1,7502
34769,02/16/2015,255874799,NELSON,ANGANOY,1,09/10/1965,1,4590
34770,02/16/2015,6714539250,ANA MARIA ,ORTIZ,0,01/14/1969,1,30551
34771,02/17/2015,7807780673,GERMAN ENRIQUE,LOPEZ,0,07/30/1950,1,1077
34772,02/17/2015,7530447791,CLARA ,PEÑALOZA,0,11/27/1966,1,2089
34773,02/17/2015,9564682619,RODRIGO ,JIMENEZ,0,02/28/1989,1,17211
34774,02/17/2015,9468485011,CRISTIAN ,RUIZ,0,07/20/1941,1,9494
34775,02/17/2015,7549611476,WALTER ,PULIDO,0,12/03/1976,1,21376
34776,02/17/2015,1483318241,MAYERLY,FONSECA,0,04/28/1973,1,17298
34777,02/17/2015,9423140498,CARMEN,LEON,0,01/23/1980,1,28611
34778,02/17/2015,9060717487,CRISTIAN,REYES,1,05/30/1949,1,1411
34779,02/17/2015,3578319795,DAVID ,JIMENEZ,0,08/04/1952,1,29860
34780,02/17/2015,3119790523,GIOVANNI ,BOHORQUEZ,0,01/26/1986,1,32517
34781,02/17/2015,9390282204,ANA ,CABALLERO ,0,12/08/1971,1,24390
34782,02/17/2015,3021262687,LUIS ,CARDENAS,0,05/21/1962,1,25957
34783,02/17/2015,1178232256,EDWIN ANTONIO,RAMIREZ,0,08/27/1943,1,15052
34784,02/17/2015,2964956973,HENRY ,MONSALVE,0,11/08/1952,1,11945
34785,02/17/2015,1539343967,OSCAR ,GONZALEZ,0,07/06/1960,1,24986
34786,02/17/2015,5989278929,RICARDO ,ABELLA,0,07/25/1985,1,16074
34787,02/17/2015,6007698494,CARLOS MAURICIO,QUIROGA,1,12/16/1990,1,29730
34788,02/18/2015,8200151488,DARWIN,SUAREZ,1,06/02/1995,1,33771
34789,02/18/2015,3035087780,HUGO ,HURTADO,0,10/03/1986,2,22038
34790,02/18/2015,7028372538,WILMER ,PEÑA,1,08/12/1962,1,15938
34791,02/18/2015,5842040657,CRISTIAM ,ALEJANDRO JARRO,0,10/17/1976,1,3500
34792,02/18/2015,9048677689,MARIO,RAMIREZ,0,04/07/1961,1,14145
34793,02/18/2015,1332235161,JOSE ANDRES,ACEVEDO,0,02/21/1973,1,34099
34794,02/18/2015,9430524114,MARLEN ,CORONADO,0,03/27/1997,1,14597
34795,02/18/2015,7021377737,JOSE RUBEN ,OVALLE,0,01/07/1987,2,4691
34796,02/18/2015,6263969016,FERNANDO ,LOPEZ,0,04/21/1974,1,28956
34797,02/18/2015,7536412332,CAMILO ,SIERRA,0,03/02/1959,1,3208
34798,02/18/2015,3478780960,JOSE DANIEL,RODRIGUEZ BARON,1,11/14/1987,1,17280
34799,02/18/2015,160230318,DIEGO ,CASAS,0,07/18/1941,1,24197
34800,02/18/2015,149951706,ARMANDO ,RUIZ ROJAS,0,02/06/1951,1,22038
34801,02/18/2015,1763291786,JHON ,SORACA,0,09/21/1958,1,6815
34802,02/18/2015,8345050294,MARCO TULIO ,RODRIGUEZ,1,11/03/1989,1,19577
34803,02/18/2015,5467354812,PEDRO ,LOPEZ,0,11/02/1986,1,26571
34804,02/18/2015,7008835167,JHON ,JIMENEZ,1,12/06/1983,1,1334
34805,02/19/2015,4971163740,MIGUEL ,CRUZ,0,12/24/1970,1,32528
34806,02/19/2015,9485995901,YUDY ESPERANZA,SIERRA,0,09/23/1976,1,14314
34807,02/19/2015,7880193562,DANIEL LEONARDO ,DALLOS,0,02/03/1964,1,16026
34808,02/19/2015,3838596005,ROBERTO ,PEREZ MENDOZA,1,12/06/1978,1,15947
34809,02/19/2015,3273549116,FREDY ,HERNANDEZ,0,10/12/1979,1,15880
34810,02/19/2015,4318698283,ALFREDO,PARADA,0,04/17/1950,1,25199
34811,02/19/2015,427670294,VELASQUEZ ,MOTA,0,06/08/1952,1,4618
34812,02/19/2015,9242257174,GOLONDRINA, EMANUEL,0,05/11/1962,1,9998
34813,02/19/2015,806117117,WEIMAR ,MURTHE,1,11/24/1995,1,32185
34814,02/19/2015,9033063630,YESICA,PINZON,0,09/05/1982,1,13216
34815,02/19/2015,2259509965,CARLOS JAVIER,ORJUELA,0,07/26/1956,1,9591
34816,02/19/2015,2583566086,FABIAN ,ACERO CASTIBLANCO,0,09/15/1978,1,21230
34817,02/19/2015,1309853004,JAIRO ,CORTES ,0,08/01/1964,1,15670
34818,02/19/2015,5734752513,KAREN LIZETH ,CRUZ,0,12/10/1957,2,18917
34819,02/19/2015,986030455,JOSE ALVARO,CARABUENA,0,01/13/1946,1,19448
34820,02/19/2015,5724939146,PEDRO,CASTELLANOS,0,03/24/1949,1,16914
34821,02/19/2015,8392081392,CARLOS ,GONZALEZ,0,06/27/1979,1,15163
34822,02/19/2015,4383057196,EDWIN,SANCHEZ,1,03/25/1996,1,20316
34823,02/19/2015,3676137816,SHIN ,ROJAS,0,03/29/1981,1,3166
34824,02/19/2015,9435212509,MARTHA ISABEL,BERNAL MORALES,2,06/24/1985,1,5969
34825,02/19/2015,8512561930,JOSE HERNAN,FORERO BUITRAGO,1,01/09/1982,1,15432
34826,02/19/2015,3338317339,GLORIA ,CASTRO,0,02/02/1950,1,33341
34827,02/19/2015,2822961350,ASTRID ,GONZALEZ,0,08/18/1941,1,6372
34828,02/19/2015,202562452,DAVID ,RUEDA,0,03/19/1950,1,3994
34829,02/20/2015,4149877817,NESTOR ,CIFUENTES,0,11/29/1976,1,12338
34830,02/20/2015,241420061,RAMIRO ,VELASQUEZ,0,11/07/1948,1,25299
34831,02/20/2015,5952906454,BRYAN,CORREA,0,02/08/1994,1,15309
34832,02/20/2015,6952066236,CARLINA EULALIA ,BARRAGAN MOLINA,2,02/09/1957,1,806
34833,02/20/2015,1558966116,NAIR ALEXANDRA,ARIAS,2,05/13/1983,1,34519
34834,02/20/2015,8235725065,JARDIN ,INFANTIL GARABATOS,0,05/28/1952,1,15717
34835,02/20/2015,9175053759,JORGE GABRIEL,SANCHEZ,2,02/08/1961,1,32553
34836,02/20/2015,5672893502,JHON ,ROJAS,0,10/10/1991,1,5835
34837,02/20/2015,4803912429,DIEGO,ESPINDOLA,0,04/22/1997,1,15862
34838,02/20/2015,5689936759,ANDRES ,CARO,1,02/01/1973,1,1310
34839,02/20/2015,2901899969,JOSE ,FALL MENDEZ,0,10/10/1955,1,34296
34840,02/20/2015,3757011808,NELSON,GUAYACAN,1,12/04/1961,1,17244
34841,02/20/2015,4576452478,LULA ,NIÑO,0,12/20/1993,1,17951
34842,02/20/2015,6554330572,ESTEBAN ,CASTEBLANCO,0,07/02/1991,1,22099
34843,02/20/2015,3714815053,IVAN,ARIAS SANCHEZ,0,01/21/1997,1,17937
34844,02/20/2015,4149624590,MARLEN ,ALFONSO,2,04/22/1965,1,32135
34845,02/20/2015,5871210030,DAVID ,SANCHEZ,0,01/07/1948,1,1819
34846,02/20/2015,1526585974,MARCO EDGARDO,MEZA,0,05/29/1989,1,12008
34847,02/21/2015,3946319857,OSCAR ,MARTHA ,0,05/10/1975,1,26041
34848,02/21/2015,9106273627,JOSE ,BERNARDO,0,10/31/1975,1,28871
34849,02/21/2015,6503601948,ANDRES ,GONZALES,1,10/11/1944,1,26570
34850,02/21/2015,8526252228,SONIA ,PALACIOS ,0,01/03/1973,1,30204
34851,02/21/2015,6096288780,MARIA JULIANA ,PEREZ,1,02/01/1978,1,2911
34852,02/21/2015,9581426628,DANIEL ,MENDEZ,0,12/25/1948,1,12357
34853,02/21/2015,7231738946,SERGIO,CARO,0,11/04/1946,1,20094
34854,02/21/2015,7670282215,MARTHA ,URIBE,0,05/24/1989,1,12405
34855,02/21/2015,6069926579,AGUSTIN,MARTINEZ,1,12/06/1982,1,14070
34856,02/21/2015,8023584938,JIMENA ,BUITRAGO,0,12/15/1946,1,25676
34857,02/21/2015,1005222843,CARLOS ,BOHORQUEZ,0,11/23/1953,1,3476
34858,02/22/2015,5596433388,ANA MARIA,PARRA,0,09/25/1956,1,5205
34859,02/22/2015,9470280701,ROSA HELENA ,DUEÑAS LOPEZ,0,05/05/1951,1,8242
34860,02/22/2015,6829507748,MARISOL ,RAMIREZ,0,02/04/1958,1,29589
34861,02/22/2015,8827451781,MARCO FIDEL,MARTINEZ,0,10/23/1983,1,501
34862,02/22/2015,2010351330,NELSON ,GONZALEZ,0,11/22/1984,1,28488
34863,02/22/2015,3623877944,LUIS ALBERTO,MEJIA,0,12/27/1950,1,24120
34864,02/22/2015,7559005652,ADRIANA ,GARCIA,0,07/31/1957,1,14847
34865,02/22/2015,2021947327,FREDY ,CHAVEZ,0,04/22/1961,1,28625
34866,02/22/2015,7876702634,YADELIZ,PAZ,0,03/14/1958,1,4879
34867,02/22/2015,9315361358,LEIDY ,ACUÑA,0,05/27/1969,1,30367
34868,02/22/2015,7818192620,MARTHA ESPERANZA ,SOTO GUTIERREZ,2,01/30/1989,1,5686
34869,02/22/2015,9841673324,RONAL ALBERTO,PINZON,0,10/15/1976,2,20101
34870,02/22/2015,1672834031,FABIO,YEPES,1,12/24/1940,1,3960
34871,02/22/2015,1059579531,LIZBETH ,DAZA,0,11/25/1960,1,463
34872,02/22/2015,4662654862,ADRIANA ,CASTRO,0,12/21/1969,1,6179
34873,02/22/2015,1649286990,JUAN,MORENO,1,11/06/1965,1,17993
34874,02/22/2015,5145152441,FABIAN CAMILO,SANCHEZ,2,02/22/1958,1,23801
34875,02/22/2015,9580610517,CARLOS ,JIMENEZ,1,08/06/1995,1,13018
34876,02/22/2015,2743378234,NIDIA YOLANDA,MONTAÑA,0,11/04/1952,1,33948
34877,02/22/2015,666713727,DIANA ,GONZALEZ,0,08/05/1972,1,11115
34878,02/22/2015,8978384297,MIGUEL ANGEL,LOPEZ,1,10/14/1986,1,10069
34879,02/22/2015,9238531938,MARCO ,GARZON,0,05/18/1983,1,7661
34880,02/23/2015,2594494944,ELIANA ,GONZALEZ,0,03/28/1975,1,9980
34881,02/23/2015,2918699976,MANUEL,MOTA,1,07/14/1968,1,31056
34882,02/23/2015,814664286,LUZ ADRIANA,QUIROGA,2,03/13/1955,1,1894
34883,02/23/2015,2488755070,OTONIEL ,MUÑOZ,1,06/03/1975,1,26597
34884,02/23/2015,563711288,FABIAN ,FONSECA,0,03/06/1988,1,11671
34885,02/23/2015,5455202161,ESPERANZA ,ORTEGA,0,02/13/1970,1,31146
34886,02/23/2015,1976002053,CARLOS ALBERTO ,LOPEZ,1,01/22/1963,2,24207
34887,02/23/2015,8929263087,LUIS RICARDO,CARREÑO GARZON,1,04/30/1985,1,26233
34888,02/23/2015,6777452886,HECTOR RICARDO ,PEREZ HERNANDEZ,1,12/23/1976,1,8059
34889,02/23/2015,853403270,JOSE ,SUAREZ,0,12/23/1994,1,24358
34890,02/23/2015,1769495391,GERMAN ,GALINDO,0,03/18/1976,1,26807
34891,02/23/2015,2746031821,ERIKA ,GARCÖA,0,08/23/1948,1,26930
34892,02/23/2015,8192323562,ERIKA,ARANGO GONZALEZ,0,11/20/1985,1,27969
34893,02/23/2015,5134379448,ESTEVAN ,ESPINOSA FORERO,1,03/25/1972,1,29103
34894,02/23/2015,7932174496,ALEX ,GOMEZ,0,10/28/1986,1,16475
34895,02/23/2015,5831045300,OMAR ,JIMENEZ,0,02/13/1994,1,3618
34896,02/23/2015,9524284782,JANETH ,GUARIN,0,10/29/1953,1,12090
34897,02/23/2015,2415240161,LAURA RENATA ,ORTIZ,2,08/13/1946,1,5655
34898,02/23/2015,4763788752,HOLMAN ,FONSECA FONSECA,0,03/09/1977,1,22078
34899,02/23/2015,6888668110,VITERBO ,GOMEZ CARVAJAL,0,03/07/1976,1,30827
34900,02/23/2015,7127708351,MAURICIO ,GOMEZ,0,03/17/1958,1,14263
34901,02/23/2015,3271370939,JUAN ,RAMIREZ,1,04/02/1987,1,11321
34902,02/23/2015,6159306868,CARLOS ,SIERRA,0,09/15/1974,1,8008
34903,02/23/2015,7145199362,FABIAN ,VALBUENA,0,11/29/1941,1,3304
34904,02/24/2015,7903092998,JAVIER ,YANQUEN ,0,01/14/1945,1,31962
34905,02/24/2015,2311655072,EDGAR ALBERTO,ESCOBAR,0,02/23/1988,1,18585
34906,02/24/2015,4300013875,CLAUDIA ,FORERO FORERO,0,03/22/1950,1,21717
34907,02/24/2015,6503280894,OLGA MARIA ,TRIANA,1,04/05/1957,1,630
34908,02/24/2015,1633237927,RODRIGO,ZULUAGA,0,08/20/1949,1,10445
34909,02/24/2015,5032602485,HECTOR ,PEDRAZA,0,08/31/1973,1,26641
34910,02/24/2015,1411081670,ELIAS JOSE,MESA CORREDOR,0,07/23/1970,1,19399
34911,02/24/2015,922024600,MAURICIO ,CHAPARRO,0,01/06/1968,1,5954
34912,02/24/2015,2278063219,MELVI,RICO,0,03/18/1964,1,24621
34913,02/24/2015,6747873459,MARTHA,MONRROY,2,07/31/1997,1,25387
34914,02/24/2015,3578708601,PILAR ,CAICEDO,0,05/20/1966,1,3144
34915,02/24/2015,8016351872,CARLOS ,GIRALDO,0,02/24/1960,1,10729
34916,02/24/2015,8111739465,GABRIEL ,DELGADO CASTILLO,0,01/16/1964,1,15328
34917,02/24/2015,8123291660,DIEGO ESTEBAN ,DUARTE ORTIZ,0,07/02/1971,1,24961
34918,02/25/2015,8328933922,JAVIER ,PARDO,0,04/20/1958,1,16749
34919,02/25/2015,6349088046,HUMBERTO ,MATEUS,0,03/03/1979,1,30971
34920,02/25/2015,8007853107,DEISY ,MONTAÑA,0,12/24/1965,1,7368
34921,02/25/2015,7915035844,JOSE MARIA ,RODRIGUEZ,0,09/04/1956,1,24590
34922,02/25/2015,9134760991,RAFAEL,DIAZ GUTIERREZ,1,12/27/1974,1,24286
34923,02/25/2015,1589130060,MARIA CENAIDA,OSMA,1,03/09/1977,1,5190
34924,02/25/2015,2519748515,IVAN ,HERNANDEZ,0,11/01/1954,1,29984
34925,02/25/2015,6253950336,RAFAEL ,ROJAS,0,02/27/1994,1,6409
34926,02/25/2015,4672683711,ELIANA ,MOJICA ,0,03/17/1971,1,2644
34927,02/25/2015,1732633683,FRANCEIN ,OSORIO,0,05/28/1940,1,7769
34928,02/25/2015,1055882348,WILLIAM ,ACEVEDO,0,11/16/1979,1,23314
34929,02/25/2015,6988691805,SONIA,HURTADO,0,04/14/1957,1,21762
34930,02/25/2015,1086944406,JOSE ,BOTIA,0,11/07/1991,1,31122
34931,02/25/2015,444055205,MARTHA ,BARON,0,05/17/1989,1,17536
34932,02/25/2015,9070478569,MARIA ALEJANDRA ,FLORES,2,08/20/1946,1,34183
34933,02/25/2015,2722806939,LAURA MARGARITA,FORERO,2,07/31/1951,2,6129
34934,02/26/2015,3411772755,JULIO ALFONSO ,SANCHEZ MUÑOZ,1,05/04/1957,1,26942
34935,02/26/2015,4757546909,LAURA ,REYES,0,08/12/1992,1,11583
34936,02/26/2015,7758198733,JUAN CAMILO,ARANGO,0,02/08/1961,1,29326
34937,02/26/2015,2875994464,NELSON ,LEGUIZAMON ,0,02/12/1965,1,30839
34938,02/26/2015,9133728206,SANDRA,ROJAS,0,01/28/1975,1,26816
34939,02/26/2015,3715073903,JORGE ,SOLER,0,07/11/1983,1,30983
34940,02/26/2015,4960203824,SONIA ,AMADO BARBOSA,0,09/17/1940,1,27742
34941,02/26/2015,7767761509,GIOBANI STIBENSON,PARRA,2,11/17/1993,1,30191
34942,02/26/2015,247305274,YEIMY ,HERNANDEZ,0,06/08/1967,1,12157
34943,02/26/2015,7331600314,JOSE ,MORALES,0,10/28/1978,1,31633
34944,02/26/2015,6873937220,KELLY MARCELA,AMARILLO,2,09/22/1940,1,27169
34945,02/26/2015,7346726436,KENNY ,POSADA,0,03/18/1962,1,1882
34946,02/26/2015,6694349813,CESAR ANDRES ,ESPINOZA,1,01/20/1962,1,25475
34947,02/26/2015,7759779081,TRINIDAD ,ANDRES JIMENEZ,0,02/22/1985,1,4153
34948,02/26/2015,7956495594,LAURA ,CAMILA NIÑO,0,05/01/1967,1,14994
34949,02/26/2015,6318022920,MARIA ,SANCHEZ,2,04/25/1950,1,17773
34950,02/26/2015,5546470989,TATIANA ,PLAZAS AVILA,0,07/08/1959,1,11912
34951,02/26/2015,7115619761,JHONY ,MARTINEZ,1,04/02/1956,2,10861
34952,02/26/2015,2276768259,ESTEFANIA ,MOLINA,0,05/11/1964,1,13527
34953,02/26/2015,2706356476,JULIO CESAR,GUARIN,0,03/29/1940,1,34883
34954,02/26/2015,1180135381,EDIXON ,MEDINA,0,06/15/1953,1,23869
34955,02/26/2015,2006980473,JAZMIN ,RODRIGUEZ,0,07/16/1988,1,12108
